author_id;username;name;description;tweets_count;Type;Cate_1;Cate_2;Cate_3;created_at;geo;id;lang;like_count;quote_count;reply_count;retweet_count;source;tweet
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-02-06 13:42:57+00:00; ;1490320108744499202;en;10064;112;181;2395;Twitter for iPhone;Yesterday I and three other activists from @FFF_Sweden joined local Sami activists for a manifestation in Gállok. Here, on indigenous land, a British mining company wants to build a mine. That would be a disaster for the climate and environment. 1/4 https://t.co/JQUpKdNyvh
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-02-04 13:13:23+00:00; ;1489587893572096004;en;1100;5;31;282;Twitter for iPhone;In English here: https://t.co/sRASgvm2kz
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-02-04 12:31:09+00:00; ;1489577263314227207;en;1213;6;20;262;Twitter for iPhone;"Sign this petition to show your support:

https://t.co/gd3Omek2ZW"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-02-04 12:30:52+00:00; ;1489577194682822674;en;11021;123;186;2220;Twitter for iPhone;"School strike week 181 in Jokkmokk to protest against the proposed mine in Gállok. This mine would be devastating for  climate, environment and indigenous rights. Sweden must end the colonisation of Sápmi!
#FridaysForFuture #PeopleNotProfit #NoMineInGállok #StandWithSápmi https://t.co/Dz2E2Q4gGz"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-02-02 17:47:43+00:00; ;1488932155447287814;en;8367;103;232;1947;Twitter for iPhone;"The EU taxonomy today takes greenwashing to a completely new level. The people in power do not even pretend to care anymore. Now they are moving into unchartered greenwash territory.
#PeopleNotProfit"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-02-02 08:15:23+00:00; ;1488788122183901185;en;4000;76;132;1614;Twitter Web App;"""Extreme heat in the world’s oceans passed the “point of no return” in 2014 and has become the new normal, according to research.""
https://t.co/vKUa6ERJmU"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-01-30 17:53:38+00:00; ;1487846479008083972;en;8371;144;336;2775;Twitter Web App;"""Despite climate emergency, the United States, Canada, and Norway 'pumping more oil than ever'"". These are ""three countries who like to see themselves as climate leaders"".

As always - the gap between their words and actions never fails to deliver...
https://t.co/lSXNapdKbp"
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-01-28 07:19:27+00:00; ;1486962106020814851;en;11946;113;268;1841;Twitter for iPhone;School strike week 180. #FridaysForFuture #ClimateStrike #UprootTheSystem https://t.co/Gr3u9mkcOq
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-01-25 16:07:13+00:00; ;1486007762643472384;en;628;1;24;99;Twitter for iPhone;Design by @namevdelang
1006419421244678144;GretaThunberg;Greta Thunberg;Climate- and environmental activist with Asperger’s Born at 375 ppm;11262;Paciente;ASP;nan;nan;2022-01-25 16:06:23+00:00; ;1486007550071947267;en;8073;197;450;2966;Twitter for iPhone;"We can now announce that the next global climate strike will be on March 25th!

Join us and strike for climate reparations and justice, demand that the people in power prioritise #PeopleNotProfit !

Find out more at https://t.co/jO471rmVFA
@Fridays4future #FridaysForFuture https://t.co/DHvkI4s8P4"
